Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-09-23,2016,9,23,Friday,38,2016-38,216.72,216.88,215.88,215.99,73630900,193.39,-0.005479314461848017,192.39285714285714,193.3714
2016-09-26,2016,9,26,Monday,39,2016-39,215.02,215.23,214.01,214.24,89827300,191.82,-0.008102265637630723,192.15714285714284,193.3624
2016-09-27,2016,9,27,Tuesday,39,2016-39,214.05,215.68,213.62,215.57,78494800,193.01,0.006208151377613325,192.00785714285715,193.3668
2016-09-28,2016,9,28,Wednesday,39,2016-39,215.83,216.82,214.71,216.64,87411000,193.97,0.004963437703374263,191.9585714285714,193.3944
2016-09-29,2016,9,29,Thursday,39,2016-39,216.4,216.87,214.04,214.68,128070600,192.21,-0.009047364280292514,192.11642857142854,193.37079999999997
2016-09-30,2016,9,30,Friday,39,2016-39,215.65,217.12,215.36,216.3,117202900,193.66,0.007546160276322711,192.18285714285713,193.39079999999998
2016-10-03,2016,10,3,Monday,40,2016-40,215.82,216.04,215.04,215.78,83512100,193.2,-0.002404047675026222,192.41428571428568,193.3842
2016-10-04,2016,10,4,Tuesday,40,2016-40,215.91,216.17,213.99,214.68,119948100,192.21,-0.005097850035098772,192.5807142857143,193.36839999999995
2016-10-05,2016,10,5,Wednesday,40,2016-40,215.41,216.13,215.33,215.63,72816000,193.06,0.004425464420923619,192.67214285714286,193.36780000000002
2016-10-06,2016,10,6,Thursday,40,2016-40,215.37,216.04,214.74,215.78,62927400,193.2,0.0006954292538847717,192.82642857142855,193.37399999999997
2016-10-07,2016,10,7,Friday,40,2016-40,216.1,216.3,214.19,215.04,89788300,192.54,-0.003429395258792489,192.9307142857143,193.36260000000001
2016-10-10,2016,10,10,Monday,41,2016-41,216.16,216.7,215.99,216.16,51855000,193.54,0.005208275958264341,193.10642857142858,193.365
2016-10-11,2016,10,11,Tuesday,41,2016-41,215.66,215.74,212.58,213.43,130367400,191.09,-0.01262950367924598,192.95357142857142,193.3216
2016-10-12,2016,10,12,Wednesday,41,2016-41,213.59,214.32,213.01,213.71,73866100,191.34,0.0013121705999046274,192.73142857142855,193.308
2016-10-13,2016,10,13,Thursday,41,2016-41,212.16,213.59,211.21,213.01,101357000,190.72,-0.0032755295731875522,192.54071428571427,193.2708
2016-10-14,2016,10,14,Friday,41,2016-41,214.15,214.69,213.03,213.12,93346200,190.82,0.0005163661837914724,192.46928571428572,193.2314
2016-10-17,2016,10,17,Monday,42,2016-42,213.09,213.39,212.17,212.38,58275700,190.15,-0.0034721977882081756,192.26500000000001,193.1472
2016-10-18,2016,10,18,Tuesday,42,2016-42,214.24,214.31,213.27,213.71,76869700,191.34,0.006262440403421055,192.0771428571429,193.08900000000003
2016-10-19,2016,10,19,Wednesday,42,2016-42,214.02,214.64,213.6,214.28,66519200,191.85,0.002667154281310591,192.0514285714286,193.0388
2016-10-20,2016,10,20,Thursday,42,2016-42,213.87,214.53,213.11,213.88,73639800,191.5,-0.0018667977157814653,191.89714285714285,192.99120000000002
2016-10-21,2016,10,21,Friday,42,2016-42,213.88,214.08,212.76,213.98,89089100,191.59,0.00046741292840568605,191.78214285714284,192.9274
2016-10-24,2016,10,24,Monday,43,2016-43,215.0,215.32,214.48,214.89,60146600,192.4,0.00425301555926727,191.79571428571427,192.8832
2016-10-25,2016,10,25,Tuesday,43,2016-43,214.68,214.98,213.98,214.17,66542300,191.76,-0.003350728837054451,191.70285714285714,192.8148
2016-10-26,2016,10,26,Wednesday,43,2016-43,213.21,214.42,212.93,213.74,75705500,191.37,-0.0020078066693525187,191.57214285714286,192.75879999999998
2016-10-27,2016,10,27,Thursday,43,2016-43,214.58,214.62,213.08,213.17,77220200,190.86,-0.0026667006864691256,191.45214285714286,192.68540000000002
2016-10-28,2016,10,28,Friday,43,2016-43,213.14,213.93,211.71,212.54,140623200,190.3,-0.0029554047042477105,191.22071428571425,192.59199999999998
2016-10-31,2016,10,31,Monday,44,2016-44,212.93,213.19,212.36,212.55,61272500,190.31,4.7148241045791295e-05,191.16500000000002,192.50440000000003
2016-11-01,2016,11,1,Tuesday,44,2016-44,212.93,212.99,209.6,211.01,122781800,188.93,-0.007245332724604481,190.99285714285716,192.3894
2016-11-02,2016,11,2,Wednesday,44,2016-44,210.65,211.1,209.23,209.74,103330800,187.79,-0.0060188855527363305,190.78357142857143,192.24380000000002
2016-11-03,2016,11,3,Thursday,44,2016-44,209.99,210.24,208.46,208.78,88939300,186.93,-0.0045771493551842735,190.50571428571428,192.10100000000003
2016-11-04,2016,11,4,Friday,44,2016-44,208.91,209.89,208.38,208.55,109122100,186.72,-0.0011013271596321816,190.2607142857143,191.9566
2016-11-07,2016,11,7,Monday,45,2016-45,208.55,213.19,208.55,213.15,109794900,190.84,0.02205687551267932,190.22499999999997,191.90200000000002
2016-11-08,2016,11,8,Tuesday,45,2016-45,212.69,214.77,212.38,214.11,106772100,191.7,0.004504083122093272,190.21428571428572,191.8454
2016-11-09,2016,11,9,Wednesday,45,2016-45,212.37,217.1,212.34,216.38,258429000,193.74,0.010601723462599244,190.3742857142857,191.8362
2016-11-10,2016,11,10,Thursday,45,2016-45,217.3,218.31,215.22,216.92,172113300,194.22,0.0024957817523605375,190.56214285714287,191.84759999999997
2016-11-11,2016,11,11,Friday,45,2016-45,216.08,216.7,215.32,216.42,100552700,193.77,-0.0023050191026916522,190.66000000000003,191.8498
2016-11-14,2016,11,14,Monday,46,2016-46,217.03,217.27,215.72,216.59,94580000,193.92,0.0007853391597367754,190.81428571428572,191.8376
2016-11-15,2016,11,15,Tuesday,46,2016-46,217.04,218.28,216.8,218.28,91652600,195.44,0.007802929354088883,191.10500000000002,191.84400000000002
2016-11-16,2016,11,16,Wednesday,46,2016-46,217.56,218.14,217.42,217.87,65617700,195.07,-0.0018784970025246261,191.40571428571428,191.8434
2016-11-17,2016,11,17,Thursday,46,2016-46,218.05,219.06,217.92,218.99,69797200,196.07,0.005140701868233899,191.81785714285715,191.8716
2016-11-18,2016,11,18,Friday,46,2016-46,219.07,219.27,218.29,218.5,86265800,195.63,-0.002237393958226974,192.19785714285717,191.9842
2016-11-21,2016,11,21,Monday,47,2016-47,219.17,220.18,219.0,220.15,72402600,197.11,0.007551504673457776,192.78214285714284,192.0718
2016-11-22,2016,11,22,Tuesday,47,2016-47,220.51,220.79,219.73,220.58,67429000,197.5,0.0019530356431907148,193.47571428571428,192.22259999999997
2016-11-23,2016,11,23,Wednesday,47,2016-47,219.98,220.76,219.75,220.7,56620200,197.6,0.0005440750214709134,194.23785714285714,192.377
2016-11-25,2016,11,25,Friday,47,2016-47,221.1,221.56,221.01,221.52,37872300,198.34,0.003715566894798572,195.06785714285712,192.5082
2016-11-28,2016,11,28,Monday,48,2016-48,221.16,221.48,220.36,220.48,76572500,197.41,-0.0046951788116949,195.53714285714287,192.6356
2016-11-29,2016,11,29,Tuesday,48,2016-48,220.52,221.44,220.17,220.91,69886700,197.79,0.0019504223402935228,195.97214285714284,192.7698
2016-11-30,2016,11,30,Wednesday,48,2016-48,221.63,221.82,220.31,220.38,113291800,197.32,-0.0023990098770825252,196.22785714285715,192.89460000000003
2016-12-01,2016,12,1,Thursday,48,2016-48,220.73,220.73,219.15,219.57,79040500,196.59,-0.003675490865830189,196.39714285714285,192.96179999999995
2016-12-02,2016,12,2,Friday,48,2016-48,219.67,220.25,219.26,219.68,74840300,196.69,0.0005009389695047606,196.6057142857143,193.0066
2016-12-05,2016,12,5,Monday,49,2016-49,220.65,221.4,220.42,221.0,67837800,197.87,0.006008723331315524,196.88785714285714,193.09620000000004
2016-12-06,2016,12,6,Tuesday,49,2016-49,221.22,221.74,220.66,221.7,59877400,198.5,0.003167559306718193,197.10642857142855,193.22979999999998
2016-12-07,2016,12,7,Wednesday,49,2016-49,221.52,224.67,221.38,224.6,110738100,201.09,0.01308077177668121,197.5364285714286,193.3914
2016-12-08,2016,12,8,Thursday,49,2016-49,224.57,225.7,224.26,225.15,99714400,201.59,0.002448525125742229,197.93071428571426,193.5438
2016-12-09,2016,12,9,Friday,49,2016-49,225.41,226.53,225.37,226.51,88005800,202.8,0.006040545981246481,198.44285714285712,193.75560000000002
2016-12-12,2016,12,12,Monday,50,2016-50,226.4,226.96,225.76,226.25,102016100,202.57,-0.0011478421605676248,198.83285714285716,193.93380000000002
2016-12-13,2016,12,13,Tuesday,50,2016-50,227.02,228.34,227.0,227.76,110477500,203.92,0.006673887842287174,199.29142857142855,194.1482
2016-12-14,2016,12,14,Wednesday,50,2016-50,227.41,228.23,225.37,225.88,142501800,202.24,-0.008254185700172445,199.62285714285716,194.3488
2016-12-15,2016,12,15,Thursday,50,2016-50,226.16,227.81,225.89,226.81,124972600,203.07,0.004117304744154282,199.96071428571426,194.54899999999998
2016-12-16,2016,12,16,Friday,50,2016-50,226.01,226.08,224.67,225.04,156420200,202.68,-0.001955873745081216,200.33714285714288,194.73860000000002
2016-12-19,2016,12,19,Monday,51,2016-51,225.25,226.02,225.08,225.53,90341100,203.12,0.0021772845677803243,200.71785714285716,194.9502
2016-12-20,2016,12,20,Tuesday,51,2016-51,226.15,226.57,225.88,226.4,89838800,203.9,0.003857636092647665,201.18785714285715,195.15740000000002
2016-12-21,2016,12,21,Wednesday,51,2016-51,226.25,226.45,225.77,225.77,67909000,203.33,-0.0027824858894469617,201.6692857142857,195.40220000000002
2016-12-22,2016,12,22,Thursday,51,2016-51,225.6,225.74,224.92,225.38,56219100,202.98,-0.001727640499489369,202.1185714285714,195.635
2016-12-23,2016,12,23,Friday,51,2016-51,225.43,225.72,225.21,225.71,36697800,203.28,0.0014645935285007017,202.50500000000002,195.8862
2016-12-27,2016,12,27,Tuesday,52,2016-52,226.02,226.73,226.0,226.27,42672500,203.78,0.002480830796830924,202.88214285714284,196.1454
2016-12-28,2016,12,28,Wednesday,52,2016-52,226.57,226.59,224.27,224.4,64095000,202.1,-0.008264645980591845,202.9542857142857,196.3844
2016-12-29,2016,12,29,Thursday,52,2016-52,224.48,224.89,223.84,224.35,48696100,202.05,-0.0002225775140537456,202.98714285714286,196.5986
2016-12-30,2016,12,30,Friday,52,2016-52,224.73,224.83,222.73,223.53,108998300,201.32,-0.003655071230088569,202.8814285714286,196.78799999999998
2017-01-03,2017,1,3,Tuesday,01,2017-01,225.04,225.83,223.88,225.24,91366500,202.86,0.007649841482259889,202.90214285714282,197.0152
2017-01-04,2017,1,4,Wednesday,01,2017-01,225.62,226.75,225.61,226.58,78744400,204.06,0.005949194864245166,202.9121428571429,197.2646
2017-01-05,2017,1,5,Thursday,01,2017-01,226.27,226.58,225.48,226.4,78379000,203.9,-0.000794407146374243,203.03071428571428,197.4946
2017-01-06,2017,1,6,Friday,01,2017-01,226.53,227.75,225.9,227.21,71559900,204.63,0.0035778239571422343,203.14214285714283,197.752
2017-01-09,2017,1,9,Monday,02,2017-02,226.91,227.07,226.42,226.46,46939700,203.96,-0.0033007272337624016,203.23357142857142,198.0038
2017-01-10,2017,1,10,Tuesday,02,2017-02,226.48,227.45,226.01,226.46,63771900,203.96,0.0,203.29357142857143,198.26579999999998
2017-01-11,2017,1,11,Wednesday,02,2017-02,226.36,227.1,225.59,227.1,74650000,204.53,0.0028259632200584583,203.3385714285714,198.5504
2017-01-12,2017,1,12,Thursday,02,2017-02,226.5,226.75,224.96,226.53,72113200,204.02,-0.002509812417595736,203.38785714285717,198.8246
2017-01-13,2017,1,13,Friday,02,2017-02,226.73,227.4,226.69,227.05,62717900,204.49,0.002295268847265497,203.49571428571429,199.13580000000002
2017-01-17,2017,1,17,Tuesday,03,2017-03,226.31,226.78,225.8,226.25,61240800,203.77,-0.003523406348489022,203.53071428571428,199.4554
2017-01-18,2017,1,18,Wednesday,03,2017-03,226.54,226.8,225.9,226.75,54793300,204.22,0.002209971560619417,203.56214285714287,199.8012
2017-01-19,2017,1,19,Thursday,03,2017-03,226.84,227.0,225.41,225.91,66608800,203.46,-0.0037044785643249867,203.65928571428574,200.13600000000002
2017-01-20,2017,1,20,Friday,03,2017-03,226.7,227.31,225.97,226.74,129168600,204.21,0.003674004801727637,203.8135714285714,200.4034
2017-01-23,2017,1,23,Monday,04,2017-04,226.74,226.81,225.27,226.15,75061600,203.68,-0.0026021935389384243,203.98214285714286,200.643
2017-01-24,2017,1,24,Tuesday,04,2017-04,226.4,228.08,226.27,227.6,95555300,204.98,0.006411841672026242,204.13357142857146,200.8678
2017-01-25,2017,1,25,Wednesday,04,2017-04,228.7,229.57,228.51,229.57,84437700,206.76,0.008655619177470264,204.32642857142858,201.11860000000001
2017-01-26,2017,1,26,Thursday,04,2017-04,229.4,229.71,229.01,229.33,59970700,206.54,-0.0010458319563323437,204.51500000000001,201.37400000000002
2017-01-27,2017,1,27,Friday,04,2017-04,229.42,229.59,228.76,228.97,59711100,206.22,-0.0015695407004546746,204.62857142857143,201.62
2017-01-30,2017,1,30,Monday,05,2017-05,228.17,228.2,226.41,227.55,79737300,204.94,-0.006201606829729256,204.69857142857146,201.81
2017-01-31,2017,1,31,Tuesday,05,2017-05,226.98,227.6,226.32,227.53,75880800,204.92,-8.808145487038122e-05,204.76714285714283,202.007
2017-02-01,2017,2,1,Wednesday,05,2017-05,227.53,228.59,226.94,227.62,79117700,205.0,0.0003956940681706378,204.8007142857143,202.18560000000002
2017-02-02,2017,2,2,Thursday,05,2017-05,227.62,228.1,226.82,227.77,69657600,205.14,0.0006590307722116329,204.88071428571428,202.37580000000003
2017-02-03,2017,2,3,Friday,05,2017-05,228.82,229.55,228.46,229.34,80563200,206.55,0.006892801739992738,205.02785714285713,202.56459999999998
2017-02-06,2017,2,6,Monday,06,2017-06,228.87,229.33,228.54,228.93,57790100,206.18,-0.0017876983540675573,205.20000000000002,202.7382
2017-02-07,2017,2,7,Tuesday,06,2017-06,229.38,229.66,228.72,228.94,57931200,206.19,4.388626249718364e-05,205.34071428571428,202.91
2017-02-08,2017,2,8,Wednesday,06,2017-06,228.94,229.39,228.31,229.24,51566200,206.46,0.0013103137663461606,205.55500000000004,203.0724
2017-02-09,2017,2,9,Thursday,06,2017-06,229.24,230.95,229.24,230.6,65955200,207.68,0.005932596725915618,205.80285714285716,203.27779999999998
2017-02-10,2017,2,10,Friday,06,2017-06,231.0,231.77,230.62,231.51,66015900,208.5,0.003946139421491912,206.14714285714285,203.49200000000002
2017-02-13,2017,2,13,Monday,07,2017-07,232.08,233.07,232.05,232.77,55182100,209.64,0.0054427972785793255,206.48,203.7384
2017-02-14,2017,2,14,Tuesday,07,2017-07,232.56,233.71,232.16,233.7,71109000,210.48,0.003995093040511266,206.74571428571429,204.01620000000003
2017-02-15,2017,2,15,Wednesday,07,2017-07,233.45,235.14,233.39,234.92,86785800,211.57,0.005220265827793558,207.10500000000002,204.31380000000001
2017-02-16,2017,2,16,Thursday,07,2017-07,234.95,235.16,233.85,234.72,84722400,211.39,-0.0008513784578099148,207.4742857142857,204.58419999999998
2017-02-17,2017,2,17,Friday,07,2017-07,233.95,235.09,233.93,235.09,77204100,211.73,0.001576446389562447,207.9592857142857,204.84879999999998
2017-02-21,2017,2,21,Tuesday,08,2017-08,235.52,236.69,235.51,236.49,88946100,212.99,0.005955267104186701,208.53571428571428,205.0868
2017-02-22,2017,2,22,Wednesday,08,2017-08,236.02,236.54,235.83,236.28,62115200,212.8,-0.000888209537785678,209.09285714285716,205.31099999999998
2017-02-23,2017,2,23,Thursday,08,2017-08,236.88,236.9,235.56,236.44,74615900,212.94,0.0006774692708026997,209.65,205.5138
2017-02-24,2017,2,24,Friday,08,2017-08,235.46,236.79,235.41,236.74,82381600,213.21,0.0012687499982086958,210.1257142857143,205.7266
2017-02-27,2017,2,27,Monday,09,2017-09,236.64,237.31,236.35,237.11,56515400,213.55,0.001562851790151587,210.65214285714282,205.91920000000002
2017-02-28,2017,2,28,Tuesday,09,2017-09,236.67,236.95,236.02,236.47,96961900,212.97,-0.0026991759635504042,211.13642857142855,206.1338
2017-03-01,2017,3,1,Wednesday,09,2017-09,238.39,240.32,238.37,239.78,149158200,215.95,0.013997541203893071,211.8142857142857,206.39140000000003
2017-03-02,2017,3,2,Thursday,09,2017-09,239.56,239.57,238.21,238.27,70246000,214.59,-0.006297498326103046,212.30785714285713,206.62959999999998
2017-03-03,2017,3,3,Friday,09,2017-09,238.17,238.61,237.73,238.42,81974300,214.73,0.0006296450991709612,212.75285714285715,206.86180000000002
2017-03-06,2017,3,6,Monday,10,2017-10,237.5,238.12,237.01,237.71,55391500,214.09,-0.002977971030105664,213.0707142857143,207.06560000000002
2017-03-07,2017,3,7,Tuesday,10,2017-10,237.36,237.77,236.76,237.0,65103700,213.45,-0.0029868658300182815,213.28285714285715,207.268
2017-03-08,2017,3,8,Wednesday,10,2017-10,237.34,237.64,236.4,236.56,78168800,213.05,-0.0018563795066511846,213.38857142857142,207.46940000000004
2017-03-09,2017,3,9,Thursday,10,2017-10,236.7,237.24,235.74,236.86,90683900,213.32,0.00126803475955084,213.52642857142857,207.6702
2017-03-10,2017,3,10,Friday,10,2017-10,237.97,238.02,236.59,237.69,81991700,214.07,0.003503941558723911,213.69357142857143,207.87599999999998
2017-03-13,2017,3,13,Monday,11,2017-11,237.62,237.86,237.24,237.81,57256800,214.18,0.0005050165931987927,213.77857142857144,208.1176
2017-03-14,2017,3,14,Tuesday,11,2017-11,237.18,237.24,236.19,236.9,59880800,213.36,-0.003826499624866253,213.81857142857143,208.3438
2017-03-15,2017,3,15,Wednesday,11,2017-11,237.56,239.44,237.29,238.95,96081800,215.2,0.008653244238900237,213.98,208.6214
2017-03-16,2017,3,16,Thursday,11,2017-11,239.11,239.2,238.1,238.48,78344000,214.78,-0.0019667302248530527,214.09214285714285,208.8598
2017-03-17,2017,3,17,Friday,11,2017-11,237.75,237.97,237.03,237.03,89002100,214.4,-0.0017563385406831333,214.15285714285716,209.0666
2017-03-20,2017,3,20,Monday,12,2017-12,237.03,237.36,236.32,236.77,52537000,214.17,-0.0010969207364635025,214.23857142857145,209.27200000000002
2017-03-21,2017,3,21,Tuesday,12,2017-12,237.47,237.61,233.58,233.73,131809300,211.42,-0.012839437951931099,213.915,209.40779999999998
2017-03-22,2017,3,22,Wednesday,12,2017-12,233.77,234.61,233.05,234.28,97569200,211.92,0.0023532845518410284,213.7242857142857,209.567
2017-03-23,2017,3,23,Thursday,12,2017-12,234.28,235.34,233.6,234.03,100410300,211.69,-0.0010671700028239695,213.50714285714284,209.72160000000002
2017-03-24,2017,3,24,Friday,12,2017-12,234.38,235.04,232.96,233.86,112504900,211.54,-0.0007264306658402164,213.325,209.86180000000002
2017-03-27,2017,3,27,Monday,13,2017-13,231.93,233.92,231.61,233.62,87454500,211.32,-0.0010260952800699163,213.17285714285714,210.00779999999997
2017-03-28,2017,3,28,Tuesday,13,2017-13,233.27,235.81,233.14,235.32,93483900,212.86,0.007276765631622828,213.1592857142857,210.17520000000002
2017-03-29,2017,3,29,Wednesday,13,2017-13,234.99,235.81,234.73,235.54,61950400,213.06,0.0009347096794172227,213.1407142857143,210.361
2017-03-30,2017,3,30,Thursday,13,2017-13,235.47,236.52,235.27,236.29,56737900,213.73,0.003184097773910377,213.11642857142857,210.5512
2017-03-31,2017,3,31,Friday,13,2017-13,235.9,236.51,235.68,235.74,73733100,213.24,-0.0023274319275600197,213.04928571428573,210.7468
2017-04-03,2017,4,3,Monday,14,2017-14,235.8,236.03,233.91,235.33,85546500,212.87,-0.0017392881112222591,213.0142857142857,210.92
2017-04-04,2017,4,4,Tuesday,14,2017-14,235.0,235.58,234.56,235.48,56466200,213.0,0.0006373304463385132,212.85714285714286,211.1064
2017-04-05,2017,4,5,Wednesday,14,2017-14,236.26,237.39,234.54,234.78,108800600,212.37,-0.0029725770720928635,212.685,211.25420000000003
2017-04-06,2017,4,6,Thursday,14,2017-14,234.94,236.04,234.43,235.44,69135800,212.97,0.0028112256177765804,212.58285714285714,211.3784
2017-04-07,2017,4,7,Friday,14,2017-14,235.15,236.0,234.64,235.2,74412300,212.75,-0.0010193525080320898,212.48142857142855,211.50259999999997
2017-04-10,2017,4,10,Monday,15,2017-15,235.36,236.26,234.73,235.34,67615300,212.87,0.0005951513454522939,212.585,211.6356
2017-04-11,2017,4,11,Tuesday,15,2017-15,234.9,235.18,233.34,235.06,88045300,212.62,-0.0011896663816207687,212.635,211.7892
2017-04-12,2017,4,12,Wednesday,15,2017-15,234.74,234.96,233.77,234.03,81864400,211.69,-0.00438196968030069,212.635,211.9246
2017-04-13,2017,4,13,Thursday,15,2017-15,233.64,234.49,232.51,232.51,92880400,210.32,-0.006494843733432676,212.54785714285714,212.03099999999998
2017-04-17,2017,4,17,Monday,16,2017-16,233.11,234.57,232.88,234.57,68405400,212.18,0.008859766173448191,212.6092857142857,212.1718
2017-04-18,2017,4,18,Tuesday,16,2017-16,233.72,234.49,233.08,233.87,83225800,211.55,-0.002984180735378761,212.5157142857143,212.2718
2017-04-19,2017,4,19,Wednesday,16,2017-16,234.52,234.95,233.18,233.44,68699900,211.16,-0.0018385254058258527,212.37999999999997,212.3714
2017-04-20,2017,4,20,Thursday,16,2017-16,234.15,235.85,233.78,235.34,92572200,212.87,0.008139054838879112,212.31857142857143,212.505
2017-04-21,2017,4,21,Friday,16,2017-16,235.25,235.31,234.13,234.59,110389800,212.2,-0.0031870185370622695,212.24428571428572,212.6198
2017-04-24,2017,4,24,Monday,17,2017-17,237.18,237.41,234.56,237.17,119209900,214.53,0.010998088089403835,212.36285714285714,212.7568
2017-04-25,2017,4,25,Tuesday,17,2017-17,237.91,238.95,237.81,238.55,76698300,215.78,0.005818647425330115,212.5614285714286,212.90240000000003
2017-04-26,2017,4,26,Wednesday,17,2017-17,238.51,239.53,238.35,238.4,84702500,215.64,-0.0006288689975292305,212.795,213.02239999999998
2017-04-27,2017,4,27,Thursday,17,2017-17,238.77,238.95,237.98,238.6,57410300,215.82,0.0008388545245110457,212.99857142857144,213.12919999999997
2017-04-28,2017,4,28,Friday,17,2017-17,238.9,238.93,237.93,238.08,63532800,215.35,-0.002179193737202323,213.18428571428572,213.2048
2017-05-01,2017,5,1,Monday,18,2017-18,238.68,239.17,238.2,238.68,66882500,215.9,0.0025200166168333205,213.4007142857143,213.295
2017-05-02,2017,5,2,Tuesday,18,2017-18,238.84,238.98,238.3,238.77,57375700,215.98,0.0003770593820819901,213.6407142857143,213.38
2017-05-03,2017,5,3,Wednesday,18,2017-18,238.77,238.88,237.7,238.48,73137700,215.72,-0.0012146132270758336,213.92857142857142,213.4346
2017-05-04,2017,5,4,Thursday,18,2017-18,238.83,238.92,237.78,238.76,61462700,215.97,0.0011742146979425439,214.33214285714286,213.498
2017-05-05,2017,5,5,Friday,18,2017-18,239.19,239.72,238.68,239.7,62001300,216.82,0.00393698951539756,214.66357142857143,213.57559999999998
2017-05-08,2017,5,8,Monday,19,2017-19,239.75,239.92,239.17,239.66,48385700,216.78,-0.00016686100942397974,215.03714285714287,213.64700000000002
2017-05-09,2017,5,9,Tuesday,19,2017-19,239.96,240.19,239.04,239.44,51363200,216.58,-0.0009181350680577127,215.42428571428573,213.70759999999999
2017-05-10,2017,5,10,Wednesday,19,2017-19,239.39,239.87,239.15,239.87,54293800,216.97,0.0017958976515173308,215.71714285714285,213.7876
2017-05-11,2017,5,11,Thursday,19,2017-19,239.35,239.57,238.13,239.38,62358300,216.53,-0.0020424758748668337,216.02642857142857,213.79919999999998
2017-05-12,2017,5,12,Friday,19,2017-19,239.09,239.43,238.67,238.98,53912700,216.17,-0.0016712631806824474,216.14357142857145,213.8308
2017-05-15,2017,5,15,Monday,20,2017-20,239.47,240.44,239.45,240.3,61918900,217.36,0.00552356828821976,216.2564285714286,213.8834
2017-05-16,2017,5,16,Tuesday,20,2017-20,240.64,240.67,239.63,240.08,51241800,217.16,-0.000915549379820968,216.365,213.9448
2017-05-17,2017,5,17,Wednesday,20,2017-20,240.08,240.08,235.75,235.82,172174100,213.31,-0.017743940626015142,216.18571428571428,213.942
2017-05-18,2017,5,18,Thursday,20,2017-20,235.73,237.75,235.43,236.77,107047700,214.17,0.004028276983618628,216.10142857142858,213.96439999999998
2017-05-19,2017,5,19,Friday,20,2017-20,237.33,239.08,237.27,238.31,115011400,215.56,0.006504253178261532,216.07714285714286,214.0092
2017-05-22,2017,5,22,Monday,21,2017-21,238.9,239.71,238.82,239.52,61010600,216.66,0.005077570793183606,216.12571428571428,214.06099999999998
2017-05-23,2017,5,23,Tuesday,21,2017-21,239.95,240.24,239.51,240.05,48341700,217.14,0.0022127985524371674,216.22714285714287,214.1202
2017-05-24,2017,5,24,Wednesday,21,2017-21,240.32,240.73,239.93,240.61,46927700,217.64,0.002332858591187259,216.34642857142856,214.2058
2017-05-25,2017,5,25,Thursday,21,2017-21,241.2,242.08,240.96,241.76,64071700,218.68,0.004779302630835369,216.4792857142857,214.27540000000002
2017-05-26,2017,5,26,Friday,21,2017-21,241.54,241.9,241.45,241.71,46629900,218.64,-0.00020688624891651575,216.61214285714283,214.3526
2017-05-30,2017,5,30,Tuesday,22,2017-22,241.34,241.79,241.16,241.5,35201900,218.45,-0.0008687530978291891,216.74571428571429,214.4336
2017-05-31,2017,5,31,Wednesday,22,2017-22,241.84,241.88,240.64,241.44,91796000,218.39,-0.0002481815272196153,216.84714285714287,214.518
2017-06-01,2017,6,1,Thursday,22,2017-22,241.97,243.38,241.64,243.36,68962000,220.13,0.007952164602596845,217.1042857142857,214.69219999999999
2017-06-02,2017,6,2,Friday,22,2017-22,243.42,244.35,243.08,244.17,88666100,220.86,0.003328204540607116,217.43928571428572,214.87099999999998
2017-06-05,2017,6,5,Monday,23,2017-23,243.97,244.3,243.76,243.99,44698800,220.7,-0.0007370938962559803,217.67785714285714,215.05120000000002
2017-06-06,2017,6,6,Tuesday,23,2017-23,243.34,243.98,243.12,243.21,50375400,219.99,-0.0031968214034791,217.87999999999997,215.2202
2017-06-07,2017,6,7,Wednesday,23,2017-23,243.6,243.92,242.83,243.66,54144300,220.4,0.0018502509172184656,218.38642857142855,215.4018
2017-06-08,2017,6,8,Thursday,23,2017-23,243.77,244.33,243.17,243.78,65950700,220.51,0.0004925167091520688,218.83928571428572,215.5548
2017-06-09,2017,6,9,Friday,23,2017-23,244.09,245.01,241.95,243.41,132256400,220.17,-0.0015178571552139086,219.16857142857143,215.697
2017-06-12,2017,6,12,Monday,24,2017-24,243.13,243.42,242.38,243.36,86108100,220.13,-0.00020527592389929517,219.41642857142855,215.825
2017-06-13,2017,6,13,Tuesday,24,2017-24,243.98,244.61,243.58,244.55,60067000,221.21,0.0048897864102865896,219.70714285714283,215.9844
2017-06-14,2017,6,14,Wednesday,24,2017-24,244.86,244.87,243.29,244.24,78602300,220.93,-0.001267577934900621,219.94214285714287,216.1456
2017-06-15,2017,6,15,Thursday,24,2017-24,242.68,243.91,242.36,243.77,66464900,220.5,-0.0019243622450653142,220.07214285714286,216.2956
2017-06-16,2017,6,16,Friday,24,2017-24,242.77,242.83,241.63,242.64,84553100,220.55,0.0002186053119499487,220.20857142857145,216.45919999999998
2017-06-19,2017,6,19,Monday,25,2017-25,243.59,244.73,243.48,244.66,65123800,222.38,0.0083249042124387,220.4892857142857,216.64739999999998
2017-06-20,2017,6,20,Tuesday,25,2017-25,244.25,244.26,242.99,243.01,56906400,220.88,-0.006743909625970934,220.66714285714286,216.81
2017-06-21,2017,6,21,Wednesday,25,2017-25,243.46,243.59,242.41,242.95,55977600,220.83,-0.0002469621923334442,220.71714285714285,216.96919999999997
2017-06-22,2017,6,22,Thursday,25,2017-25,242.96,243.53,242.64,242.84,44148100,220.73,-0.0004527952488628806,220.70785714285714,217.13139999999999
